mdb_source_id,data_type,entity_type,location.country_code,location.subdivision_name,location.municipality,provider,name,note,static_reference,urls.direct_download,urls.authentication_type,urls.authentication_info,urls.api_key_parameter_name,urls.latest,urls.license,location.bounding_box.minimum_latitude,location.bounding_box.maximum_latitude,location.bounding_box.minimum_longitude,location.bounding_box.maximum_longitude,location.bounding_box.extracted_on,status,features
578,gtfs,,US,California,Moorpark,Moorpark City Transit,,,,http://data.trilliumtransit.com/gtfs/moorparkcitytransit-ca-us/moorparkcitytransit-ca-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-moorpark-city-transit-gtfs-578.zip?alt=media,,34.26332,34.30207494,-118.90097,-118.835209,2022-03-16T20:09:56+00:00,,
579,gtfs,,US,California,Palm Springs,Morongo Basin Transit Authority,,,,http://data.trilliumtransit.com/gtfs/morongobasin-ca-us/morongobasin-ca-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-morongo-basin-transit-authority-gtfs-579.zip?alt=media,,33.823284,34.26628188,-116.583611,-116.036545,2022-03-16T20:09:58+00:00,,
580,gtfs,,US,Washington,,Mount Adams Transportation Service,,,,http://data.trilliumtransit.com/gtfs/mountadams-wa-us/mountadams-wa-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-washington-mount-adams-transportation-service-gtfs-580.zip?alt=media,,45.533467,46.593247,-122.650095,-119.102094,2022-03-16T20:09:59+00:00,,fares-v1
581,gtfs,,US,Colorado,Crested Butte,Mountain Express (MtnExp),,,,http://mjcaction.com/MJC_GTFS_Public/cb_mtnexpress_google_transit.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-colorado-mountain-express-mtnexp-gtfs-581.zip?alt=media,,38.866968,38.957698,-106.988743,-106.959567,2022-03-16T20:10:00+00:00,,
582,gtfs,,US,New Mexico,,North Central Regional Transit District (NCRTD),,,,https://www.ncrtd.org/wp-content/uploads/2021/05/gtfs-5.12.21.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-mexico-north-central-regional-transit-district-ncrtd-gtfs-582.zip?alt=media,,35.000311,36.978963,-108.18002,-105.209957,2022-03-16T20:10:02+00:00,inactive,fares-v1
583,gtfs,,US,California,Needles,Needles Area Transit,,,,http://data.trilliumtransit.com/gtfs/needles-ca-us/needles-ca-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-needles-area-transit-gtfs-583.zip?alt=media,,34.821873,34.8511167,-114.6242384,-114.595169,2022-03-16T20:10:03+00:00,,
584,gtfs,,US,New York,Poughkeepsie,Newburgh Beacon Shuttle (Leperchaun Lines),,,,https://s3.amazonaws.com/datatools-511ny/public/Newburgh_Beacon_Shuttle.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-newburgh-beacon-shuttle-leperchaun-lines-gtfs-584.zip?alt=media,https://data.ny.gov/download/77gx-ii52/application/pdf,41.498394,41.517948,-74.100904,-73.984502,2022-03-16T20:10:04+00:00,,
585,gtfs,,US,Indiana,South Bend,South Shore Line,,,,http://www.mysouthshoreline.com/google/google_transit.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-indiana-south-shore-line-gtfs-585.zip?alt=media,,41.597858,41.8841667,-87.6230556,-86.310951,2022-03-16T20:10:05+00:00,,
586,gtfs,,US,New York,Olean,Olean Area Transit System,,,,https://s3.amazonaws.com/datatools-511ny/public/Olean_Area_Transit_System.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-olean-area-transit-system-gtfs-586.zip?alt=media,,42.066323,42.220286,-78.767734,-78.276716,2022-03-16T20:10:06+00:00,,
587,gtfs,,US,Nebraska,Omaha,Omaha Metro,,,,https://s3.amazonaws.com/omaha-metro/TrapezeExport/google_transit.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-nebraska-omaha-metro-gtfs-587.zip?alt=media,,41.14054566,41.345776,-96.196039,-95.89996,2022-03-16T20:10:08+00:00,inactive,
588,gtfs,,US,New York,Utica,Herkimer-Oneida Counties Transportation Study (HOCTS),,,,https://s3.amazonaws.com/datatools-511ny/public/Oneida_County_Rural_Transit.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-herkimer-oneida-counties-transportation-study-hocts-gtfs-588.zip?alt=media,,42.307476,44.163689,-77.884659,-74.752197,2022-03-16T20:10:09+00:00,inactive,
589,gtfs,,US,New York,Cooperstown,Otsego Express Public Transportation,,,,https://s3.amazonaws.com/datatools-511ny/public/Otsego_Express_Public_Transit.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-otsego-express-public-transportation-gtfs-589.zip?alt=media,,42.296663,42.883622,-75.414187,-74.671786,2022-03-16T20:10:10+00:00,,
590,gtfs,,US,Oregon,Pendleton,Let'er Bus,,,,http://oregon-gtfs.com/gtfs_data/pendleton-or-us/pendleton-or-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-leter-bus-gtfs-590.zip?alt=media,,45.64519954,45.68841264,-118.8409754,-118.7497872,2022-03-16T20:10:11+00:00,,
591,gtfs,,US,Virginia,Petersburg,Petersburg Area Transit,,,,http://data.trilliumtransit.com/gtfs/petersburg-va-us/petersburg-va-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-virginia-petersburg-area-transit-gtfs-591.zip?alt=media,,37.18038686,37.54048654,-77.46768493,-77.28616227,2022-03-16T20:10:13+00:00,,
592,gtfs,,US,Massachusetts,,Bloom Tours,,,,https://www.mass.gov/doc/bloom-tours-zip-file-6242015/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-massachusetts-bloom-tours-gtfs-592.zip?alt=media,,41.900542,42.350794,-71.100949,-71.048179,2022-03-16T20:10:15+00:00,inactive,
593,gtfs,,US,,,Flixbus,,,,http://data.ndovloket.nl/flixbus/flixbus-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-unknown-flixbus-gtfs-593.zip?alt=media,,25.7782,42.343998,-118.449001,-71.061576,2022-03-16T20:10:17+00:00,inactive,
594,gtfs,,US,Colorado,Town of Mountain Village,Town of Mountain Village,,,,http://data.trilliumtransit.com/gtfs/mountainvillage-co-us/mountainvillage-co-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-colorado-town-of-mountain-village-gtfs-594.zip?alt=media,,37.93133,37.947176,-107.881954,-107.807134,2022-03-16T20:10:18+00:00,,fares-v1|flex-v1
595,gtfs,,US,California,San Francisco,"Alcatraz Cruises - Hornblower, Angel Island Tiburon Ferry, Blue & Gold Fleet",,,,http://data.trilliumtransit.com/gtfs/bayareaferries-ca-us/bayareaferries-ca-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-alcatraz-cruises-hornblower-gtfs-595.zip?alt=media,,37.795497,37.872939,-122.478275,-122.393365,2022-03-16T20:10:19+00:00,inactive,fares-v1
596,gtfs,,US,California,,San Juan Capistrano Free Weekend Trolley,,,,http://data.trilliumtransit.com/gtfs/sanjuancapistrano-ca-us/sanjuancapistrano-ca-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-san-juan-capistrano-free-weekend-trolley-gtfs-596.zip?alt=media,,33.473604,33.507589,-117.6853292,-117.6624246,2022-03-16T20:10:20+00:00,inactive,fares-v1
597,gtfs,,US,Connecticut,,Connecticut Transit,Hartford Line - Rail,,,http://www.hartfordline.com/files/gtfs/gtfs.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-connecticut-connecticut-transit-gtfs-597.zip?alt=media,,41.29732995,42.1063349,-72.92619467,-72.5933969,2022-03-16T20:10:21+00:00,,
598,gtfs,,FR,Auvergne-Rhône-Alpes,Rumilly,J'ybus,,,,https://www.data.gouv.fr/fr/datasets/r/f8b861f3-6fbd-4eed-a82e-9fed96c9dd09,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-jybus-gtfs-598.zip?alt=media,https://transport.data.gouv.fr/datasets/offre-de-transports-jybus-a-rumilly,45.840406,45.921741,5.932356,6.120262,2022-04-26T02:19:20+00:00,,
599,gtfs,,US,California,Vacaville,City Coach,,,,http://data.trilliumtransit.com/gtfs/vacavillecitycoach-ca-us/vacavillecitycoach-ca-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-city-coach-gtfs-599.zip?alt=media,,38.32518498,38.3978029,-122.00789,-121.93363,2022-03-16T20:10:28+00:00,,
600,gtfs,,FR,Auvergne-Rhône-Alpes,Aix les Bains,Ondéa - COMPAGNIE DE TRANSPORT DU LAC DU BOURGET-CTLB,,,,https://ratpdev-mosaic-prod-bucket-raw.s3-eu-west-1.amazonaws.com/33/exports/1/gtfs.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-ondea-compagnie-de-transport-du-lac-du-bourget-ctlb-gtfs-600.zip?alt=media,https://transport.data.gouv.fr/datasets/ctlb-donnees-theoriques-et-rt-aix-les-bains-lac-du-bourget/,45.592876,45.786327,5.82058,6.012444,2022-04-26T02:03:43+00:00,,
601,gtfs,,US,Massachusetts,Boston,Logan Express,,,,http://data.trilliumtransit.com/gtfs/loganexpress-ma-us/loganexpress-ma-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-massachusetts-logan-express-gtfs-601.zip?alt=media,,42.21736,42.51759,-71.39341,-71.017076,2022-03-16T20:10:33+00:00,inactive,fares-v1
602,gtfs,,US,Tennessee,Memphis,Memphis Area Transit Authoritiy,,,,https://www.matatransit.com/assets/2/6/Memphis_TN_transitfeed2.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-tennessee-memphis-area-transit-authoritiy-gtfs-602.zip?alt=media,,35.001607,35.269264,-90.127347,-89.754447,2022-03-16T20:10:36+00:00,inactive,
603,gtfs,,US,Colorado,Telluride,Town of Telluride,,,,http://data.trilliumtransit.com/gtfs/telluride-co-us/telluride-co-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-colorado-town-of-telluride-gtfs-603.zip?alt=media,,37.93503,37.94021,-107.82207,-107.80002,2022-03-16T20:10:38+00:00,,
604,gtfs,,US,Washington,Longview,Wahkiakum Ferry,,,,http://oregon-gtfs.com/gtfs_data/wahkiakumferry-or-us/wahkiakumferry-or-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-washington-wahkiakum-ferry-gtfs-604.zip?alt=media,,46.13710239,46.15329926,-123.3787245,-123.3771106,2022-03-16T20:10:38+00:00,,fares-v1
605,gtfs,,US,Oregon,Portland,Canby Ferry,,,,http://oregon-gtfs.com/gtfs_data/canbyferry-or-us/canbyferry-or-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-canby-ferry-gtfs-605.zip?alt=media,,45.29898714,45.30106577,-122.6928286,-122.6926377,2022-03-16T20:10:39+00:00,,
606,gtfs,,US,California,Los Angeles,Get Around Town Express,,,,https://raw.githubusercontent.com/LACMTA/los-angeles-regional-gtfs/main/getaroundtownexpress-ca-us/getaroundtownexpress-ca-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-get-around-town-express-gtfs-606.zip?alt=media,,33.91598528,33.9592319,-118.2252157,-118.1639975,2022-12-19T18:37:17+00:00,active,fares-v2
607,gtfs,,US,Colorado,Boulder,Home James,,,,http://data.trilliumtransit.com/gtfs/homejames-co-us/homejames-co-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-colorado-home-james-gtfs-607.zip?alt=media,,39.8475615,40.25701576,-105.939539,-104.6728643,2022-03-16T20:10:42+00:00,,
608,gtfs,,US,Virginia,Winchester,WinTran,,,,http://data.trilliumtransit.com/gtfs/wintran-va-us/wintran-va-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-virginia-wintran-gtfs-608.zip?alt=media,,39.13712,39.2084814,-78.19513,-78.14346509,2022-03-16T20:10:44+00:00,,
609,gtfs,,US,California,,Glendora Transportation Division,,,,https://raw.githubusercontent.com/LACMTA/los-angeles-regional-gtfs/main/glendora-ca-us/glendora-ca-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-glendora-transportation-division-gtfs-609.zip?alt=media,,34.083393,34.14688098,-117.89009,-117.838194,2022-12-19T18:38:06+00:00,active,fares-v2
610,gtfs,,US,Florida,,GoWal,,,,https://data.trilliumtransit.com/gtfs/gowal-fl-us/gowal-fl-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-florida-gowal-gtfs-610.zip?alt=media,,30.33952551,30.722111,-86.180747,-86.1105577,2022-03-16T20:10:47+00:00,,
611,gtfs,,US,Virginia,Bluefield,Graham Transit,,,,http://data.trilliumtransit.com/gtfs/grahamtransit-va-us/grahamtransit-va-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-virginia-graham-transit-gtfs-611.zip?alt=media,,37.23229343,37.30739476,-81.34600417,-81.23479626,2022-03-16T20:10:49+00:00,,
612,gtfs,,US,Colorado,Greeley,Greeley-Evans Transit (GET),,,,https://nextcloud.greeleygov.com/index.php/s/yf5gysdomcLyCib/download,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-colorado-greeley-evans-transit-get-gtfs-612.zip?alt=media,,,,,,2022-03-16T20:10:50+00:00,inactive,
613,gtfs,,US,New York,,Greene County Transit,,,,https://s3.amazonaws.com/datatools-511ny/public/Greene_County_Transit.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-new-york-greene-county-transit-gtfs-613.zip?alt=media,https://data.ny.gov/download/77gx-ii52/application/pdf,42.11024,42.453165,-74.435418,-73.778373,2022-03-16T20:10:51+00:00,,
614,gtfs,,US,Colorado,,Groome Transportation (Greenride),,,,https://data.trilliumtransit.com/gtfs/greenride-co-us/greenride-co-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-unknown-groome-transportation-gtfs-614.zip?alt=media,,39.849751,41.319546,-105.671434,-104.672284,2022-03-16T20:10:54+00:00,,
615,gtfs,,US,North Carolina,Greensboro,Greensboro Transit Authority (GTA),,,,https://app.mecatran.com/urb/ws/feed/c2l0ZT1ncmVlbnNib3JvO2NsaWVudD1zZWxmO2V4cGlyZT07dHlwZT1ndGZzO2tleT00ZDQ3MDYyMjNiNjI3ZjFmMTU1YzFiNGIxNTY0Mzg0ZDFjNzYyOTQy,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-north-carolina-greensboro-transit-authority-gta-gtfs-615.zip?alt=media,,35.997281,36.147221,-79.918696,-79.725097,2022-03-16T20:10:58+00:00,,
616,gtfs,,US,California,Gardena,GTrans,,,,http://data.trilliumtransit.com/gtfs/gtrans-ca-us/gtrans-ca-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-gtrans-gtfs-616.zip?alt=media,,33.78934827,34.05194041,-118.3783055,-118.223107,2022-03-16T20:11:00+00:00,,
617,gtfs,,US,California,,Guadalupe Flyer,,,,http://data.trilliumtransit.com/gtfs/guadalupeflyer-ca-us/guadalupeflyer-ca-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-guadalupe-flyer-gtfs-617.zip?alt=media,,34.94611243,34.97110719,-120.589191,-120.4305067,2022-03-16T20:11:01+00:00,,fares-v2|fares-v1
618,gtfs,,US,Maryland,Baltimore,Harbor Connector,,,,http://data.trilliumtransit.com/gtfs/harborconnector-md-us/harborconnector-md-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-maryland-harbor-connector-gtfs-618.zip?alt=media,,39.27592235,39.28394286,-76.60701387,-76.57405564,2022-03-16T20:11:02+00:00,,
619,gtfs,,US,California,Turlock,Turlock Transit,,,,http://data.trilliumtransit.com/gtfs/turlock-ca-us/turlock-ca-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-turlock-transit-gtfs-619.zip?alt=media,,37.47806,37.52925,-120.88435,-120.83076,2022-03-16T20:11:04+00:00,,
620,gtfs,,US,Indiana,Gary,Valparaiso Transit,,,,http://data.trilliumtransit.com/gtfs/valpotransit-chi-us/valpotransit-chi-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-indiana-valparaiso-transit-gtfs-620.zip?alt=media,,41.4552612,41.886761,-87.635139,-87.0139127,2022-03-16T20:11:05+00:00,,
621,gtfs,,US,Virginia,,Virginia Regional Transit,,,,http://data.trilliumtransit.com/gtfs/vatransit-va-us/vatransit-va-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-virginia-virginia-regional-transit-gtfs-621.zip?alt=media,,38.02890707,39.143534,-78.49983574,-77.561757,2022-03-16T20:11:07+00:00,,
622,gtfs,,US,California,Berkeley,West Berkeley Shuttle,,,,http://data.trilliumtransit.com/gtfs/westberkeleyshuttle-ca-us/westberkeleyshuttle-ca-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-west-berkeley-shuttle-gtfs-622.zip?alt=media,,37.85135869,37.85996415,-122.2951781,-122.27011,2022-03-16T20:11:09+00:00,inactive,fares-v1
623,gtfs,,US,California,,Go West Shuttle,,,,http://data.trilliumtransit.com/gtfs/westcovina-ca-us/westcovina-ca-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-go-west-shuttle-gtfs-623.zip?alt=media,,34.00220328,34.08688328,-117.9542195,-117.8726014,2022-03-16T20:11:10+00:00,inactive,fares-v1
624,gtfs,,US,Rhode Island,,Rhode Island Public Transit Authority,,,,https://ripta.com/RIPTA-GTFS.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-rhode-island-rhode-island-public-transit-authority-gtfs-624.zip?alt=media,,41.372687,42.016993,-71.829808,-71.154292,2022-07-26T19:09:49+00:00,,
625,gtfs,,US,Texas,,Connect Transit,,,,https://data.trilliumtransit.com/gtfs/gulfcoastcenter-tx-us/gulfcoastcenter-tx-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-texas-gulf-coast-center-gtfs-625.zip?alt=media,,28.9438134,29.51353445,-95.46480532,-94.89328642,2022-03-22T17:15:42+00:00,,
626,gtfs,,US,Florida,,Florida Department of Transportation (SunRail),,,,https://corporate.sunrail.com/gtfs/google_transit.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-florida-sunrail-gtfs-626.zip?alt=media,https://corporate.sunrail.com/about-sunrail/gtfs-data-download/,28.258907,28.855694,-81.484367,-81.298115,2022-07-28T02:31:19+00:00,,fares-v1
627,gtfs,,FR,Auvergne-Rhône-Alpes,Saint-Étienne,Saint-Etienne Métropole,Réseau de transport stéphanois (STAS),,,https://www.data.gouv.fr/fr/datasets/r/8b3e71e2-1155-4fb0-bf4a-cdddbb496e29,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/fr-auvergne-rhone-alpes-saint-etienne-metropole-gtfs-627.zip?alt=media,https://transport.data.gouv.fr/datasets/donnees-horaires-theoriques-gtfs-du-reseau-de-transport-de-la-metropole-de-saint-etienne-stas/,45.36763942,45.63621018,4.063462509,4.642756085,2022-04-26T02:13:30+00:00,,
628,gtfs,,US,California,,Union City Transit,,,,https://data.trilliumtransit.com/gtfs/unioncity-ca-us/unioncity-ca-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-california-union-city-transit-gtfs-628.zip?alt=media,,37.567764,37.612185,-122.082768,-122.002866,2022-03-16T20:11:22+00:00,,
629,gtfs,,US,Vermont,Burlington,Chittenden County Transportation Authority  (CCTA),,,,http://data.trilliumtransit.com/gtfs/ccta-vt-us/ccta-vt-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-vermont-chittenden-county-transportation-authority-ccta-gtfs-629.zip?alt=media,,44.010319,44.99747,-73.29892,-72.02065,2022-03-16T20:11:27+00:00,,fares-v1|flex-v1
630,gtfs,,US,Florida,Lecanto,Citrus County Transit,,,,https://ftis.org/PostFileDownload.aspx?id=152A0,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-florida-citrus-county-transit-gtfs-630.zip?alt=media,,,,,,2022-03-16T20:11:28+00:00,inactive,fares-v1
631,gtfs,,US,Vermont,Hartford,Advance Transit,,,,http://data.trilliumtransit.com/gtfs/advancetransit-vt-us/advancetransit-vt-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-vermont-advance-transit-gtfs-631.zip?alt=media,,43.62520218,43.72913361,-72.34355614,-72.01320648,2022-03-16T20:11:31+00:00,,fares-v1|flex-v1
632,gtfs,,US,Oregon,Ontario,Eastern Point,,,,http://oregon-gtfs.com/gtfs_data/easternpoint-or-us/easternpoint-or-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-eastern-point-gtfs-632.zip?alt=media,,43.54207602,44.05802144,-121.301144,-116.951137,2022-03-16T20:11:32+00:00,inactive,fares-v1
633,gtfs,,US,Oregon,Newport,Valley Retriever Busline,,,,http://oregon-gtfs.com/gtfs_data/valleyretriever-or-us/valleyretriever-or-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-valley-retriever-busline-gtfs-633.zip?alt=media,,44.0579701,45.52802027,-124.0604784,-121.3007891,2022-03-16T20:11:33+00:00,inactive,
634,gtfs,,US,Oregon,Eugene,Eugene to Coos Bay,,,,http://oregon-gtfs.com/gtfs_data/eugenetocoosbay-or-us/eugenetocoosbay-or-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-eugene-to-coos-bay-gtfs-634.zip?alt=media,,43.36909374,44.291248,-124.2136896,-116.958099,2022-03-16T20:11:35+00:00,inactive,fares-v1
635,gtfs,,US,Oregon,Portland,HUT Airport Shuttle,,,,http://oregon-gtfs.com/gtfs_data/hut-or-us/hut-or-us.zip,,,,https://storage.googleapis.com/storage/v1/b/mdb-latest/o/us-oregon-hut-airport-shuttle-gtfs-635.zip?alt=media,,,,,,2022-03-16T20:11:35+00:00,deprecated,
